76,Gloria,Zuniga,Tory,Gloria Tory Zuniga,75,4/28/1992
203,Frankie,Mckenzie,NULL,Frankie Mckenzie,202,2/3/1999
235,Casey,Glenn,Zane,Casey Zane Glenn,1234,6/1/1988
339,Marshall,Bonilla,NULL,Marshall Bonilla,1338,11/23/1955
366,Calvin,Conner,NULL,Calvin Conner,1365,9/30/1987
441,Virginia,Herman,NULL,Virginia Herman,1440,12/8/1982
36,Cathy,Foley,Thomas,Cathy Thomas Foley,2035,6/19/1993
88,Andrea,Mayo,NULL,Andrea Mayo,2087,6/21/1998
403,Cara,Wilcox,NULL,Cara Wilcox,2402,1/16/1997
436,Lakesha,Mcfarland,Randal,Lakesha Randal Mcfarland,2435,10/6/1985
735,Shawna,Vincent,Genaro,Shawna Genaro Vincent,2734,12/5/1991
745,Dina,Orr,Quentin,Dina Quentin Orr,2744,10/9/1991
756,Matthew,Bass,Domingo,Matthew Domingo Bass,2755,1/3/1991
815,Terence,Paul,Russel,Terence Russel Paul,2814,10/14/1981
980,Sergio,Ramos,NULL,Sergio Ramos,2979,12/23/1984
442,Damon,Robertson,NULL,Damon Robertson,3441,5/25/1991
494,Julian,Price,NULL,Julian Price,3493,12/26/1954
704,Aisha,Murphy,NULL,Aisha Murphy,3703,1/31/1952
795,Cassie,Wiggins,NULL,Cassie Wiggins,3794,8/27/1991
989,Lynette,Jennings,Antwan,Lynette Antwan Jennings,3988,2/26/1957
48,Rosemary,Larsen,NULL,Rosemary Larsen,4047,6/9/1997
127,Lonnie,Bradford,Jefferson,Lonnie Jefferson Bradford,4126,7/7/1986
880,Lewis,Salazar,Marcel,Lewis Marcel Salazar,4879,1/1/1981
60,Louis,Trujillo,Pete,Louis Pete Trujillo,5059,7/24/1988
487,Mandy,Walton,Lonnie,Mandy Lonnie Walton,5486,9/2/1987
741,Allen,Gonzalez,NULL,Allen Gonzalez,5740,12/21/1994
933,Anthony,Craig,Patrick,Anthony Patrick Craig,5932,6/5/1999
253,Jake,Shah,NULL,Jake Shah,6252,5/17/1998
718,Shelby,Wells,Coby,Shelby Coby Wells,6717,12/31/1997
721,Tom,Meza,Johnnie,Tom Johnnie Meza,6720,4/7/1986
957,Victor,Clements,Sebastian,Victor Sebastian Clements,6956,12/7/1981
80,Bruce,Hampton,NULL,Bruce Hampton,7079,5/3/1990
440,Donnell,Raymond,NULL,Donnell Raymond,7439,2/16/1992
478,Ann,Andrews,NULL,Ann Andrews,7477,3/18/1997
650,Deanna,Werner,NULL,Deanna Werner,7649,6/3/1995
867,Eileen,Merritt,NULL,Eileen Merritt,7866,8/30/1982
126,Dustin,Cowan,Dino,Dustin Dino Cowan,8125,7/18/1990
169,Lloyd,Rosario,Osvaldo,Lloyd Osvaldo Rosario,8168,6/27/1956
489,Levi,Campos,Leif,Levi Leif Campos,8488,3/8/1957
513,Alejandro,Roberts,Michelle,Alejandro Michelle Roberts,8512,6/3/1997
681,Leigh,Mays,NULL,Leigh Mays,8680,10/31/1991
688,Amelia,Hardin,Che,Amelia Che Hardin,8687,11/22/1999
953,Manuel,Small,Kelly,Manuel Kelly Small,8952,1/5/2000
125,Eileen,Hurley,NULL,Eileen Hurley,9124,7/9/1992
232,Bryce,Black,NULL,Bryce Black,9231,4/22/1983
397,Rusty,Ortiz,NULL,Rusty Ortiz,9396,3/11/1990
411,Katina,Joyce,NULL,Katina Joyce,9410,4/25/1982
