6,Ginger,Torres,Laurence,GingerLaurenceTorres,5,3/23/1993
410,Traci,Gordon,NULL,TraciGordon,409,11/13/1989
449,Earnest,Neal,Lenny,EarnestLennyNeal,448,3/13/1960
929,Candy,Schmidt,NULL,CandySchmidt,928,4/30/1958
300,Enrique,Adams,NULL,EnriqueAdams,1299,9/7/1990
775,Marshall,Stuart,NULL,MarshallStuart,1774,3/5/1983
193,Norma,Hodge,Fabian,NormaFabianHodge,2192,9/25/1999
689,Rolando,Cordova,NULL,RolandoCordova,2688,3/6/1958
735,Shawna,Vincent,Genaro,ShawnaGenaroVincent,2734,12/5/1991
755,Randall,Hartman,Dana,RandallDanaHartman,2754,8/30/1983
264,Ivan,Simmons,NULL,IvanSimmons,3263,8/27/1957
868,Patrick,Howe,Jayme,PatrickJaymeHowe,3867,10/5/1997
959,Mickey,Santos,Theodore,MickeyTheodoreSantos,3958,1/28/1956
382,Colby,Serrano,Andy,ColbyAndySerrano,4381,4/30/1982
688,Amelia,Hardin,Che,AmeliaCheHardin,4687,11/22/1999
747,Whitney,Avila,NULL,WhitneyAvila,4746,6/4/1995
37,Tonia,Crawford,NULL,ToniaCrawford,5036,1/29/1993
69,Roman,Cabrera,Myron,RomanMyronCabrera,5068,4/2/1953
323,Shannon,Mc Intyre,NULL,ShannonMc Intyre,5322,8/17/1999
411,Katina,Joyce,NULL,KatinaJoyce,5410,4/25/1982
509,Ron,Villanueva,Kelly,RonKellyVillanueva,5508,9/1/1955
716,Ian,Aguilar,NULL,IanAguilar,5715,11/10/1990
824,Clint,Yang,NULL,ClintYang,5823,5/16/1954
991,Patrick,Bird,Laron,PatrickLaronBird,5990,7/18/1990
990,Alvin,Santana,Kris,AlvinKrisSantana,6989,8/22/1995
79,Malcolm,Grant,Gary,MalcolmGaryGrant,7078,1/3/1951
317,Aisha,Rivers,NULL,AishaRivers,7316,12/4/1985
352,Helen,Stuart,Cecil,HelenCecilStuart,7351,12/27/1983
536,Donnie,Mckenzie,NULL,DonnieMckenzie,7535,4/29/1984
700,Kenny,Santiago,Eric,KennyEricSantiago,7699,1/28/1993
54,Janelle,French,Jerod,JanelleJerodFrench,8053,4/3/1953
102,Marcus,Abbott,NULL,MarcusAbbott,8101,8/10/1982
248,Natalie,Coleman,NULL,NatalieColeman,8247,9/28/1997
297,Lorena,Hickman,Jeremy,LorenaJeremyHickman,8296,7/4/1983
331,Lloyd,Krause,Pete,LloydPeteKrause,8330,4/22/1994
379,Stanley,Lyons,Michale,StanleyMichaleLyons,8378,12/29/1960
889,Lamar,Beck,NULL,LamarBeck,8888,11/17/1950
935,Donovan,Campos,NULL,DonovanCampos,8934,12/14/1985
279,Dylan,Snow,Clay,DylanClaySnow,9278,9/8/1962
367,Ryan,Fisher,NULL,RyanFisher,9366,1/3/1984
537,Faith,Baldwin,NULL,FaithBaldwin,9536,1/22/1981
