299,Kristian,French,NULL,KristianFrench,298,10/3/1957
505,Kirsten,Henderson,NULL,KirstenHenderson,504,5/21/1985
565,Shelia,Kelly,NULL,SheliaKelly,564,11/2/1989
839,Kareem,Thompson,Terrill,KareemTerrillThompson,838,2/28/1962
273,Kelli,Ross,Laurence,KelliLaurenceRoss,1272,11/3/1999
644,Toby,Alvarado,Stewart,TobyStewartAlvarado,1643,4/28/1960
426,Shauna,Prince,Kirby,ShaunaKirbyPrince,2425,3/18/1990
489,Levi,Campos,Leif,LeviLeifCampos,2488,3/8/1957
587,Leonardo,Cherry,Jefferson,LeonardoJeffersonCherry,2586,2/16/1987
800,Shelby,Nelson,Deangelo,ShelbyDeangeloNelson,2799,11/16/1985
882,Damien,Obrien,NULL,DamienObrien,2881,12/23/1983
428,Mason,Vasquez,NULL,MasonVasquez,3427,9/10/1997
532,Gene,Holland,NULL,GeneHolland,3531,11/14/1987
540,Damion,Banks,NULL,DamionBanks,3539,9/21/1986
756,Matthew,Bass,Domingo,MatthewDomingoBass,3755,1/3/1991
875,Neal,Davila,NULL,NealDavila,3874,5/8/1994
56,Owen,Khan,Danial,OwenDanialKhan,4055,3/19/1991
94,Marie,Rollins,NULL,MarieRollins,4093,2/5/1963
387,Kate,Villegas,Bert,KateBertVillegas,4386,1/27/1982
463,Jaime,Cisneros,Dewey,JaimeDeweyCisneros,4462,2/2/1999
620,Raymond,Colon,Forrest,RaymondForrestColon,4619,6/16/1981
131,Walter,Frye,Jasen,WalterJasenFrye,5130,1/16/1987
640,Dean,Lynn,David,DeanDavidLynn,5639,2/18/1982
723,Tera,Brooks,Wilfred,TeraWilfredBrooks,5722,11/6/1998
736,Barry,Weeks,NULL,BarryWeeks,5735,6/3/1985
36,Cathy,Foley,Thomas,CathyThomasFoley,6035,6/19/1993
87,Brock,Bush,NULL,BrockBush,6086,8/3/1982
532,Gene,Holland,NULL,GeneHolland,6531,11/14/1987
927,Vickie,Goodman,Vince,VickieVinceGoodman,6926,1/14/1984
65,Nicole,Meyers,Rodolfo,NicoleRodolfoMeyers,7064,3/9/1986
249,Myra,Richmond,NULL,MyraRichmond,7248,7/13/1958
437,Felicia,Humphrey,Donovan,FeliciaDonovanHumphrey,7436,6/28/1995
465,Gabriel,Chapman,NULL,GabrielChapman,7464,10/24/1983
845,Pamela,Dixon,Desmond,PamelaDesmondDixon,7844,5/4/1993
944,Orlando,Kaufman,NULL,OrlandoKaufman,7943,11/20/1950
316,Kim,Rhodes,Tim,KimTimRhodes,8315,5/24/1983
377,Gordon,Melendez,Norris,GordonNorrisMelendez,8376,3/31/1991
666,Clifford,Kidd,NULL,CliffordKidd,8665,4/13/1981
673,Elton,Arroyo,NULL,EltonArroyo,8672,6/11/1998
678,Jami,Smith,Johnathon,JamiJohnathonSmith,8677,4/14/1999
788,Gavin,Zuniga,Marc,GavinMarcZuniga,8787,10/31/1998
251,Claude,Moyer,Forest,ClaudeForestMoyer,9250,7/21/1982
277,Monica,Schroeder,NULL,MonicaSchroeder,9276,9/11/1990
486,Randy,Fitzgerald,NULL,RandyFitzgerald,9485,8/4/1987
729,Joshua,Yang,Laurence,JoshuaLaurenceYang,9728,3/25/1957
931,Rhonda,Bennett,Jevon,RhondaJevonBennett,9930,7/2/1995
