174,Blake,Nixon,NULL,Blake Nixon,173,10/3/1963
280,Marilyn,Berry,NULL,Marilyn Berry,279,7/31/1990
360,Alana,Downs,Isidro,Alana Isidro Downs,359,5/25/1994
937,Heather,Newton,NULL,Heather Newton,936,6/17/1994
79,Malcolm,Grant,Gary,Malcolm Gary Grant,1078,1/3/1951
326,Isaac,Dickson,Keith,Isaac Keith Dickson,1325,4/29/1993
331,Lloyd,Krause,Pete,Lloyd Pete Krause,1330,4/22/1994
393,Preston,Rich,Chadrick,Preston Chadrick Rich,1392,12/28/1997
724,Travis,Savage,NULL,Travis Savage,1723,2/28/1955
790,Karl,Turner,Joshua,Karl Joshua Turner,1789,5/20/1990
209,Sherman,Hinton,Angelo,Sherman Angelo Hinton,2208,6/15/1955
256,Wanda,Flores,Deshawn,Wanda Deshawn Flores,2255,12/8/1993
682,Scottie,Medina,Jerome,Scottie Jerome Medina,2681,3/4/1995
237,Robin,Wright,NULL,Robin Wright,3236,1/23/1986
694,Noel,Peterson,Rigoberto,Noel Rigoberto Peterson,3693,6/23/1960
718,Shelby,Wells,Coby,Shelby Coby Wells,3717,12/31/1997
894,Zachary,Combs,Bradford,Zachary Bradford Combs,3893,2/21/1954
39,Darrick,Goodman,NULL,Darrick Goodman,4038,10/15/1964
82,Christa,Chen,NULL,Christa Chen,4081,2/23/1989
174,Blake,Nixon,NULL,Blake Nixon,4173,10/3/1963
284,Liza,House,Hunter,Liza Hunter House,4283,1/10/1954
347,Arlene,Barrera,NULL,Arlene Barrera,4346,7/1/1991
526,Leticia,Goodwin,NULL,Leticia Goodwin,4525,4/20/1990
724,Travis,Savage,NULL,Travis Savage,4723,2/28/1955
728,Perry,Glass,Angelo,Perry Angelo Glass,4727,8/31/1997
52,Adriana,Kirby,NULL,Adriana Kirby,5051,6/11/1990
138,Tisha,Bolton,Tad,Tisha Tad Bolton,5137,1/2/1998
370,Allan,Watson,David,Allan David Watson,5369,5/15/1991
14,Marla,Cuevas,NULL,Marla Cuevas,6013,8/26/1952
599,Stacy,Potter,NULL,Stacy Potter,6598,1/12/1955
861,Lawrence,Strong,Rigoberto,Lawrence Rigoberto Strong,6860,5/26/1987
948,Maurice,Owen,Benjiman,Maurice Benjiman Owen,6947,3/21/1999
997,Janine,Atkins,John,Janine John Atkins,6996,11/9/1988
11,Esther,Charles,Damien,Esther Damien Charles,7010,4/13/1991
84,Doris,Logan,NULL,Doris Logan,7083,7/8/1960
251,Claude,Moyer,Forest,Claude Forest Moyer,7250,7/21/1982
442,Damon,Robertson,NULL,Damon Robertson,7441,5/25/1991
793,Shannon,Solomon,Antonio,Shannon Antonio Solomon,7792,9/20/1998
18,Paula,Bolton,Cyrus,Paula Cyrus Bolton,8017,7/29/1998
921,Tricia,Reid,Santos,Tricia Santos Reid,8920,10/28/1989
575,Lashonda,Walsh,NULL,Lashonda Walsh,9574,5/28/1984
608,Sylvia,Garza,Norman,Sylvia Norman Garza,9607,3/23/1997
689,Rolando,Cordova,NULL,Rolando Cordova,9688,3/6/1958
819,Annie,Cummings,Vance,Annie Vance Cummings,9818,6/10/1963
955,Marco,Hester,NULL,Marco Hester,9954,9/18/1983
984,Naomi,Brooks,Dominique,Naomi Dominique Brooks,9983,12/17/1950
