201,Tammi,Petty,Dusty,Tammi Dusty Petty,200,10/18/1983
292,Paula,Cardenas,NULL,Paula Cardenas,291,4/12/1985
768,Natasha,Johns,Silas,Natasha Silas Johns,767,8/1/1997
921,Tricia,Reid,Santos,Tricia Santos Reid,920,10/28/1989
34,Trevor,Cross,NULL,Trevor Cross,1033,4/20/1952
257,Marlon,Watts,NULL,Marlon Watts,1256,11/1/1985
632,Theodore,Farmer,Karl,Theodore Karl Farmer,1631,9/11/1991
634,Elena,Mckay,Dominique,Elena Dominique Mckay,1633,3/23/1962
67,Jeffrey,Wagner,Peter,Jeffrey Peter Wagner,2066,4/24/1994
688,Amelia,Hardin,Che,Amelia Che Hardin,2687,11/22/1999
799,Colby,Pitts,Dylan,Colby Dylan Pitts,2798,8/27/1964
134,Charity,Wong,NULL,Charity Wong,3133,11/23/1962
196,Robert,Ashley,NULL,Robert Ashley,3195,3/10/1983
277,Monica,Schroeder,NULL,Monica Schroeder,3276,9/11/1990
527,Drew,Horne,NULL,Drew Horne,3526,6/26/1992
700,Kenny,Santiago,Eric,Kenny Eric Santiago,3699,1/28/1993
210,Norma,Moon,Bennett,Norma Bennett Moon,4209,6/20/1985
463,Jaime,Cisneros,Dewey,Jaime Dewey Cisneros,4462,2/2/1999
638,Nelson,Ewing,Jarod,Nelson Jarod Ewing,5637,9/4/1997
733,Luke,Ayala,Phil,Luke Phil Ayala,5732,7/20/1997
829,Nikki,Williamson,NULL,Nikki Williamson,5828,7/16/1955
108,Audrey,Gallagher,Ezra,Audrey Ezra Gallagher,6107,1/30/1997
144,Dale,Lester,Demarco,Dale Demarco Lester,6143,6/29/1959
293,Megan,Watson,NULL,Megan Watson,6292,4/17/1997
414,Jamal,Larsen,Preston,Jamal Preston Larsen,6413,9/17/1958
420,Damon,Crosby,Jarred,Damon Jarred Crosby,6419,9/1/1995
93,Ivan,Marks,Kelvin,Ivan Kelvin Marks,7092,4/13/1999
185,Alvin,Montgomery,Shad,Alvin Shad Montgomery,7184,11/22/1985
197,Kyle,Sanders,Phillip,Kyle Phillip Sanders,7196,5/9/1986
240,Daphne,Callahan,Bronson,Daphne Bronson Callahan,7239,11/3/1988
334,Heather,Hutchinson,NULL,Heather Hutchinson,7333,5/4/1951
411,Katina,Joyce,NULL,Katina Joyce,7410,4/25/1982
544,Brent,Gomez,Avery,Brent Avery Gomez,7543,4/10/1961
744,Joe,Beard,NULL,Joe Beard,7743,7/8/1961
759,Dexter,Dunlap,Frank,Dexter Frank Dunlap,7758,7/11/1964
886,Sandy,Atkinson,Silas,Sandy Silas Atkinson,7885,5/29/1994
995,Mary,Munoz,Levi,Mary Levi Munoz,7994,12/6/1987
76,Gloria,Zuniga,Tory,Gloria Tory Zuniga,8075,4/28/1992
436,Lakesha,Mcfarland,Randal,Lakesha Randal Mcfarland,8435,10/6/1985
570,Robin,Potts,NULL,Robin Potts,8569,7/19/1995
632,Theodore,Farmer,Karl,Theodore Karl Farmer,8631,9/11/1991
741,Allen,Gonzalez,NULL,Allen Gonzalez,8740,12/21/1994
748,Joan,Mccann,NULL,Joan Mccann,8747,9/25/1999
68,Ralph,Curtis,NULL,Ralph Curtis,9067,12/26/1998
75,Eric,Matthews,Jesus,Eric Jesus Matthews,9074,12/17/1994
166,Belinda,Rojas,NULL,Belinda Rojas,9165,4/17/1987
212,Lisa,Jefferson,Eliseo,Lisa Eliseo Jefferson,9211,1/16/1990
351,Diane,Murillo,Duane,Diane Duane Murillo,9350,8/23/1985
418,Toby,Burke,Lynn,Toby Lynn Burke,9417,1/19/1998
753,Shawn,Collins,NULL,Shawn Collins,9752,10/27/1997
