27,Willie,Rowe,Wilfredo,WillieWilfredoRowe,26,8/18/1989
806,Lena,Case,NULL,LenaCase,805,11/9/1986
942,Theodore,Lopez,Anthony,TheodoreAnthonyLopez,941,12/4/1990
952,Ernesto,Arroyo,NULL,ErnestoArroyo,951,3/9/1993
418,Toby,Burke,Lynn,TobyLynnBurke,1417,1/19/1998
637,Terence,Hogan,NULL,TerenceHogan,1636,1/15/1991
357,Bridgett,Green,Kelley,BridgettKelleyGreen,2356,8/5/1989
401,Benjamin,Hogan,Elvis,BenjaminElvisHogan,2400,8/17/1994
413,Marilyn,O'Connell,Gustavo,MarilynGustavoO'Connell,2412,4/27/1998
430,Summer,Chaney,Eric,SummerEricChaney,2429,10/30/1987
450,Cedric,Cunningham,Lamont,CedricLamontCunningham,2449,8/28/1985
752,Eugene,Marquez,NULL,EugeneMarquez,2751,10/23/1983
61,Rex,Mosley,Juan,RexJuanMosley,3060,8/24/1982
148,Antoine,Collins,NULL,AntoineCollins,3147,9/11/1999
283,Olga,Sanchez,NULL,OlgaSanchez,3282,3/3/1997
458,Chrystal,Braun,Ian,ChrystalIanBraun,3457,9/15/1997
598,Kristina,Branch,NULL,KristinaBranch,3597,10/2/1997
642,Ramiro,Prince,Ron,RamiroRonPrince,3641,1/18/1994
739,Chester,Duke,NULL,ChesterDuke,3738,3/28/1963
785,Melody,Schultz,NULL,MelodySchultz,3784,4/18/1990
899,Joel,Stephens,Terrell,JoelTerrellStephens,3898,1/21/1960
401,Benjamin,Hogan,Elvis,BenjaminElvisHogan,4400,8/17/1994
594,Donald,Ritter,Franklin,DonaldFranklinRitter,4593,11/22/1961
696,Grace,Larson,NULL,GraceLarson,4695,7/26/1995
843,Damian,Adams,NULL,DamianAdams,4842,7/2/1997
921,Tricia,Reid,Santos,TriciaSantosReid,4920,10/28/1989
986,Cristina,Montgomery,NULL,CristinaMontgomery,4985,12/5/1986
163,Jami,Stokes,Eduardo,JamiEduardoStokes,5162,3/23/1998
196,Robert,Ashley,NULL,RobertAshley,5195,3/10/1983
405,Ann,Walsh,Jabari,AnnJabariWalsh,5404,12/17/1995
627,Beth,Cardenas,Shaun,BethShaunCardenas,5626,5/1/1993
839,Kareem,Thompson,Terrill,KareemTerrillThompson,5838,2/28/1962
81,Keri,Shaffer,NULL,KeriShaffer,6080,5/30/1981
158,Brandi,Paul,NULL,BrandiPaul,6157,5/6/1997
352,Helen,Stuart,Cecil,HelenCecilStuart,6351,12/27/1983
368,Tammi,Fox,Walter,TammiWalterFox,6367,7/14/1998
628,Shana,Freeman,Cliff,ShanaCliffFreeman,6627,9/27/1998
674,Sherrie,Finley,Leopoldo,SherrieLeopoldoFinley,6673,5/11/1963
776,Salvador,Price,Marcellus,SalvadorMarcellusPrice,6775,8/17/1991
837,Lisa,Allison,Cyrus,LisaCyrusAllison,6836,12/24/1988
879,Noah,O'Neal,Fidel,NoahFidelO'Neal,6878,7/15/1958
434,Timothy,Rogers,NULL,TimothyRogers,7433,12/8/1957
517,Joey,Mendez,Cameron,JoeyCameronMendez,7516,11/7/1992
570,Robin,Potts,NULL,RobinPotts,7569,7/19/1995
582,Ivan,Trujillo,NULL,IvanTrujillo,7581,9/18/1982
624,Zachary,Sellers,NULL,ZacharySellers,7623,9/17/1964
645,Dawn,Barnett,NULL,DawnBarnett,7644,8/29/1993
953,Manuel,Small,Kelly,ManuelKellySmall,7952,1/5/2000
961,Alyssa,Pittman,Gregg,AlyssaGreggPittman,7960,11/20/1987
376,Kareem,Graham,NULL,KareemGraham,8375,11/30/1982
805,Jaime,Webb,NULL,JaimeWebb,8804,8/3/1985
90,Tiffany,Strong,NULL,TiffanyStrong,9089,3/31/1990
466,Jodie,Whitney,NULL,JodieWhitney,9465,4/1/1981
997,Janine,Atkins,John,JanineJohnAtkins,9996,11/9/1988
