100,Nathan,Yates,Casey,Nathan Casey Yates,99,5/21/1990
307,Jacob,Garner,Emanuel,Jacob Emanuel Garner,306,12/30/1981
419,Luke,Lindsey,NULL,Luke Lindsey,418,6/4/1955
469,Cristina,Stein,Dorian,Cristina Dorian Stein,468,5/6/1963
609,Erika,Adams,NULL,Erika Adams,608,2/1/1953
625,Andrea,Crosby,NULL,Andrea Crosby,624,6/23/1991
673,Elton,Arroyo,NULL,Elton Arroyo,672,6/11/1998
912,Johnny,Cross,NULL,Johnny Cross,911,10/10/1988
37,Tonia,Crawford,NULL,Tonia Crawford,1036,1/29/1993
316,Kim,Rhodes,Tim,Kim Tim Rhodes,1315,5/24/1983
334,Heather,Hutchinson,NULL,Heather Hutchinson,2333,5/4/1951
348,Terrance,Lyons,Barry,Terrance Barry Lyons,2347,7/27/1997
647,Yvette,Harris,NULL,Yvette Harris,2646,11/17/1983
649,Jeanette,Carson,Giuseppe,Jeanette Giuseppe Carson,2648,5/14/1954
780,Bryon,Santana,Quincy,Bryon Quincy Santana,2779,12/29/1983
810,Kendall,Dennis,NULL,Kendall Dennis,2809,4/17/1994
103,Joshua,Duffy,NULL,Joshua Duffy,3102,11/26/1997
760,Nicholas,Guerra,Roderick,Nicholas Roderick Guerra,3759,7/1/1988
903,Alexander,Pittman,NULL,Alexander Pittman,3902,4/28/1998
108,Audrey,Gallagher,Ezra,Audrey Ezra Gallagher,4107,1/30/1997
147,Herman,Burgess,NULL,Herman Burgess,4146,6/13/1993
770,Lora,Villegas,NULL,Lora Villegas,4769,5/19/1983
841,Kenya,Small,Hugo,Kenya Hugo Small,4840,9/7/1993
29,Connie,Noble,Joaquin,Connie Joaquin Noble,5028,6/29/1950
346,Brock,Chang,Mario,Brock Mario Chang,5345,3/29/1995
749,Molly,Cross,NULL,Molly Cross,5748,7/28/1960
761,Roger,Harper,Gary,Roger Gary Harper,5760,4/23/1991
835,Marlon,Wise,Donte,Marlon Donte Wise,5834,1/2/1986
108,Audrey,Gallagher,Ezra,Audrey Ezra Gallagher,6107,1/30/1997
437,Felicia,Humphrey,Donovan,Felicia Donovan Humphrey,6436,6/28/1995
576,Tony,Hess,NULL,Tony Hess,6575,5/4/1995
228,Katrina,Beltran,NULL,Katrina Beltran,7227,12/11/1998
269,Natalie,Richmond,Erik,Natalie Erik Richmond,7268,8/13/1960
510,Brandi,Zimmerman,NULL,Brandi Zimmerman,7509,2/17/1984
649,Jeanette,Carson,Giuseppe,Jeanette Giuseppe Carson,7648,5/14/1954
830,Clifford,Bonilla,Shad,Clifford Shad Bonilla,7829,5/19/1989
29,Connie,Noble,Joaquin,Connie Joaquin Noble,8028,6/29/1950
137,Lorraine,Barron,Dean,Lorraine Dean Barron,8136,2/6/1994
195,Jayson,Velazquez,NULL,Jayson Velazquez,8194,5/13/1994
205,Shari,Reese,NULL,Shari Reese,8204,7/13/1995
473,Cheri,Anthony,Ronny,Cheri Ronny Anthony,8472,6/23/1997
651,Elena,Vasquez,NULL,Elena Vasquez,8650,1/16/1995
875,Neal,Davila,NULL,Neal Davila,8874,5/8/1994
895,Carey,Contreras,Trent,Carey Trent Contreras,8894,7/12/1988
662,Telly,Cruz,Brain,Telly Brain Cruz,9661,10/19/1993
801,Glenn,Walsh,Cornell,Glenn Cornell Walsh,9800,5/7/1985
811,Robbie,Coffey,NULL,Robbie Coffey,9810,12/7/1981
915,Angelina,Potts,Graham,Angelina Graham Potts,9914,3/11/1985
927,Vickie,Goodman,Vince,Vickie Vince Goodman,9926,1/14/1984
957,Victor,Clements,Sebastian,Victor Sebastian Clements,9956,12/7/1981
974,Tracy,Walls,Arnulfo,Tracy Arnulfo Walls,9973,11/2/1952
