118,Dallas,Mckee,NULL,DallasMckee,117,9/9/1999
120,Austin,Solis,NULL,AustinSolis,119,7/7/1993
377,Gordon,Melendez,Norris,GordonNorrisMelendez,376,3/31/1991
506,Tyler,Bryant,NULL,TylerBryant,505,12/9/1991
798,Rogelio,Clarke,Norris,RogelioNorrisClarke,797,8/27/1997
946,Carmen,Stephens,NULL,CarmenStephens,945,9/14/1989
975,Leslie,Davidson,August,LeslieAugustDavidson,974,8/10/1986
274,Teri,Cummings,NULL,TeriCummings,1273,1/25/1963
312,Herbert,Kaiser,Pedro,HerbertPedroKaiser,1311,1/22/1991
406,Ian,Logan,Ted,IanTedLogan,1405,8/7/1992
631,Leigh,Hogan,Robbie,LeighRobbieHogan,1630,12/11/1993
744,Joe,Beard,NULL,JoeBeard,1743,7/8/1961
779,Amber,Madden,NULL,AmberMadden,1778,5/22/1954
853,Ethan,Coleman,Kelly,EthanKellyColeman,1852,11/19/1997
952,Ernesto,Arroyo,NULL,ErnestoArroyo,1951,3/9/1993
67,Jeffrey,Wagner,Peter,JeffreyPeterWagner,2066,4/24/1994
169,Lloyd,Rosario,Osvaldo,LloydOsvaldoRosario,2168,6/27/1956
172,Enrique,Sutton,Tyree,EnriqueTyreeSutton,2171,11/28/1987
211,Nakia,French,NULL,NakiaFrench,2210,6/11/1984
213,Joy,Davila,Will,JoyWillDavila,2212,1/24/1997
295,Leah,Huang,NULL,LeahHuang,2294,8/24/1994
296,Tyler,Horne,NULL,TylerHorne,2295,11/3/1990
596,Maggie,Stewart,Taurus,MaggieTaurusStewart,2595,8/23/1994
778,Rodolfo,Molina,Desmond,RodolfoDesmondMolina,2777,5/10/1998
940,Leticia,Hurley,Clark,LeticiaClarkHurley,2939,4/19/1981
116,Alexander,Cooke,NULL,AlexanderCooke,3115,5/20/1986
201,Tammi,Petty,Dusty,TammiDustyPetty,3200,10/18/1983
122,Kent,Rubio,NULL,KentRubio,4121,6/19/1992
251,Claude,Moyer,Forest,ClaudeForestMoyer,4250,7/21/1982
845,Pamela,Dixon,Desmond,PamelaDesmondDixon,4844,5/4/1993
934,Tiffany,Carr,NULL,TiffanyCarr,4933,8/21/1958
459,Milton,Farmer,Ashley,MiltonAshleyFarmer,5458,1/25/1963
517,Joey,Mendez,Cameron,JoeyCameronMendez,5516,11/7/1992
160,Becky,Norman,Kraig,BeckyKraigNorman,6159,6/19/1983
766,Ramiro,Mercado,NULL,RamiroMercado,6765,1/15/1981
775,Marshall,Stuart,NULL,MarshallStuart,6774,3/5/1983
933,Anthony,Craig,Patrick,AnthonyPatrickCraig,6932,6/5/1999
934,Tiffany,Carr,NULL,TiffanyCarr,6933,8/21/1958
160,Becky,Norman,Kraig,BeckyKraigNorman,7159,6/19/1983
208,Dewayne,Weeks,Bradly,DewayneBradlyWeeks,7207,6/30/1998
240,Daphne,Callahan,Bronson,DaphneBronsonCallahan,7239,11/3/1988
461,Sandy,Jackson,Dusty,SandyDustyJackson,7460,11/16/1991
529,Nick,Rosario,Cole,NickColeRosario,7528,7/10/1962
566,Jonathon,Steele,Judd,JonathonJuddSteele,7565,2/28/1989
729,Joshua,Yang,Laurence,JoshuaLaurenceYang,7728,3/25/1957
914,Emily,Reynolds,Todd,EmilyToddReynolds,7913,7/11/1961
995,Mary,Munoz,Levi,MaryLeviMunoz,7994,12/6/1987
526,Leticia,Goodwin,NULL,LeticiaGoodwin,8525,4/20/1990
901,Staci,Waters,NULL,StaciWaters,8900,4/21/1986
420,Damon,Crosby,Jarred,DamonJarredCrosby,9419,9/1/1995
661,Clay,Moss,Demond,ClayDemondMoss,9660,5/31/1992
