307,Jacob,Garner,Emanuel,Jacob Emanuel Garner,306,12/30/1981
644,Toby,Alvarado,Stewart,Toby Stewart Alvarado,643,4/28/1960
650,Deanna,Werner,NULL,Deanna Werner,649,6/3/1995
953,Manuel,Small,Kelly,Manuel Kelly Small,952,1/5/2000
159,Brett,Kelly,NULL,Brett Kelly,1158,1/23/1959
210,Norma,Moon,Bennett,Norma Bennett Moon,1209,6/20/1985
443,Claire,Mc Intyre,Lonny,Claire Lonny Mc Intyre,1442,2/10/1998
802,Devon,Weeks,Shawn,Devon Shawn Weeks,1801,9/17/1993
117,Joey,Tate,Carroll,Joey Carroll Tate,2116,2/27/1993
164,Joy,Franklin,Edgar,Joy Edgar Franklin,2163,9/8/1955
338,Marianne,James,Kristin,Marianne Kristin James,2337,1/14/1997
605,Bryon,Fleming,NULL,Bryon Fleming,2604,8/1/1995
612,Jolene,Hicks,Tarik,Jolene Tarik Hicks,2611,4/8/1988
931,Rhonda,Bennett,Jevon,Rhonda Jevon Bennett,2930,7/2/1995
185,Alvin,Montgomery,Shad,Alvin Shad Montgomery,3184,11/22/1985
197,Kyle,Sanders,Phillip,Kyle Phillip Sanders,3196,5/9/1986
287,Christine,Holt,Gonzalo,Christine Gonzalo Holt,3286,8/14/1986
423,Louis,Bennett,NULL,Louis Bennett,3422,1/12/1999
484,Lorraine,Clements,NULL,Lorraine Clements,3483,8/17/1959
737,Jeannie,Gonzales,Moses,Jeannie Moses Gonzales,3736,1/21/1986
878,Ericka,Sherman,NULL,Ericka Sherman,3877,12/4/1997
25,Margaret,Garrison,Bradford,Margaret Bradford Garrison,4024,10/28/1985
109,Clyde,Howard,Alexander,Clyde Alexander Howard,4108,6/29/1958
218,Brandy,York,NULL,Brandy York,4217,2/1/1999
700,Kenny,Santiago,Eric,Kenny Eric Santiago,4699,1/28/1993
862,Julius,Wyatt,Glenn,Julius Glenn Wyatt,4861,11/17/1995
895,Carey,Contreras,Trent,Carey Trent Contreras,4894,7/12/1988
97,Scott,Dawson,NULL,Scott Dawson,5096,4/25/1981
218,Brandy,York,NULL,Brandy York,5217,2/1/1999
266,Harry,Gregory,Shayne,Harry Shayne Gregory,5265,7/4/1981
268,Rodolfo,Mccall,Darian,Rodolfo Darian Mccall,5267,3/10/1999
379,Stanley,Lyons,Michale,Stanley Michale Lyons,5378,12/29/1960
317,Aisha,Rivers,NULL,Aisha Rivers,6316,12/4/1985
354,Randal,Best,NULL,Randal Best,6353,10/24/1956
486,Randy,Fitzgerald,NULL,Randy Fitzgerald,6485,8/4/1987
700,Kenny,Santiago,Eric,Kenny Eric Santiago,6699,1/28/1993
708,Alma,Goodwin,NULL,Alma Goodwin,6707,8/27/1999
851,Cherie,Shelton,Michelle,Cherie Michelle Shelton,6850,3/1/1985
879,Noah,O'Neal,Fidel,Noah Fidel O'Neal,6878,7/15/1958
98,Darrick,Melendez,NULL,Darrick Melendez,7097,5/24/1998
243,Katrina,Hodges,Roosevelt,Katrina Roosevelt Hodges,7242,9/30/1998
580,Kirsten,Horton,Kendrick,Kirsten Kendrick Horton,7579,6/21/1982
616,Damon,Hopkins,Dereck,Damon Dereck Hopkins,7615,9/14/1991
639,Marissa,Poole,Gregory,Marissa Gregory Poole,7638,2/9/1950
966,Rusty,Everett,Tate,Rusty Tate Everett,7965,1/21/1995
89,Jacob,Ochoa,Dan,Jacob Dan Ochoa,8088,12/6/1960
390,Brendan,Orr,Anthony,Brendan Anthony Orr,8389,2/4/1988
452,Esteban,Summers,Dylan,Esteban Dylan Summers,8451,8/5/1988
804,Luis,Glover,NULL,Luis Glover,8803,3/4/1962
915,Angelina,Potts,Graham,Angelina Graham Potts,8914,3/11/1985
963,Becky,Newton,Randal,Becky Randal Newton,8962,2/7/1999
975,Leslie,Davidson,August,Leslie August Davidson,8974,8/10/1986
70,Marc,Nicholson,Tarik,Marc Tarik Nicholson,9069,9/17/1992
329,Sarah,Tanner,Johnathon,Sarah Johnathon Tanner,9328,4/18/1956
780,Bryon,Santana,Quincy,Bryon Quincy Santana,9779,12/29/1983
