155,Tisha,Sawyer,NULL,Tisha Sawyer,154,4/28/1991
188,Lori,Navarro,NULL,Lori Navarro,187,4/1/1999
392,Curtis,Mc Cormick,NULL,Curtis Mc Cormick,391,9/16/1995
608,Sylvia,Garza,Norman,Sylvia Norman Garza,1607,3/23/1997
736,Barry,Weeks,NULL,Barry Weeks,1735,6/3/1985
860,Harold,Thornton,Isidro,Harold Isidro Thornton,1859,4/15/1983
68,Ralph,Curtis,NULL,Ralph Curtis,2067,12/26/1998
125,Eileen,Hurley,NULL,Eileen Hurley,2124,7/9/1992
284,Liza,House,Hunter,Liza Hunter House,2283,1/10/1954
415,Glenda,Sutton,Julian,Glenda Julian Sutton,2414,12/15/1994
432,Devon,Hernandez,NULL,Devon Hernandez,2431,6/4/1990
438,Sonja,Thompson,NULL,Sonja Thompson,2437,12/24/1999
514,Olivia,Bruce,Ron,Olivia Ron Bruce,2513,9/2/1961
661,Clay,Moss,Demond,Clay Demond Moss,2660,5/31/1992
42,Dwight,Sims,Buddy,Dwight Buddy Sims,3041,9/4/1981
50,Alyssa,NULL,NULL,Alyssa NULL,3049,4/12/1983
240,Daphne,Callahan,Bronson,Daphne Bronson Callahan,3239,11/3/1988
461,Sandy,Jackson,Dusty,Sandy Dusty Jackson,3460,11/16/1991
751,Norma,Herman,Joel,Norma Joel Herman,3750,9/10/1987
971,Sylvia,Wood,NULL,Sylvia Wood,3970,5/22/1990
447,Candace,Yates,NULL,Candace Yates,4446,10/8/1985
732,Christine,Burton,NULL,Christine Burton,4731,9/1/1995
891,Jayson,Pitts,NULL,Jayson Pitts,4890,9/13/1987
16,Barry,Wade,NULL,Barry Wade,5015,7/19/1983
49,Quincy,Fischer,NULL,Quincy Fischer,5048,11/30/1958
114,Annie,O'Neal,NULL,Annie O'Neal,5113,5/19/1964
168,Nina,Mccann,NULL,Nina Mccann,5167,2/27/1997
332,April,Marshall,Bradford,April Bradford Marshall,5331,1/6/1981
406,Ian,Logan,Ted,Ian Ted Logan,5405,8/7/1992
471,Ruby,Butler,NULL,Ruby Butler,5470,4/15/1981
665,Dina,Rocha,NULL,Dina Rocha,5664,7/4/1981
677,Natalie,Reed,NULL,Natalie Reed,5676,11/8/1989
990,Alvin,Santana,Kris,Alvin Kris Santana,5989,8/22/1995
26,Kyle,Collins,Cedrick,Kyle Cedrick Collins,6025,1/12/1984
346,Brock,Chang,Mario,Brock Mario Chang,6345,3/29/1995
464,Misti,Hoffman,Stephen,Misti Stephen Hoffman,6463,10/19/1961
788,Gavin,Zuniga,Marc,Gavin Marc Zuniga,6787,10/31/1998
834,Earl,Sanford,Malcolm,Earl Malcolm Sanford,6833,6/6/1951
837,Lisa,Allison,Cyrus,Lisa Cyrus Allison,6836,12/24/1988
911,Nicolas,Webb,Donovan,Nicolas Donovan Webb,6910,2/5/1988
102,Marcus,Abbott,NULL,Marcus Abbott,7101,8/10/1982
485,Kellie,Harmon,Arron,Kellie Arron Harmon,7484,11/13/1994
586,Vernon,Fuentes,NULL,Vernon Fuentes,7585,3/28/1988
603,Sheila,Moore,NULL,Sheila Moore,7602,6/15/1998
618,Carla,Blair,NULL,Carla Blair,7617,6/2/1999
20,Lara,Myers,NULL,Lara Myers,8019,4/8/1984
26,Kyle,Collins,Cedrick,Kyle Cedrick Collins,8025,1/12/1984
267,Kellie,Foster,NULL,Kellie Foster,8266,6/23/1981
587,Leonardo,Cherry,Jefferson,Leonardo Jefferson Cherry,8586,2/16/1987
821,Katina,Buchanan,NULL,Katina Buchanan,8820,7/30/1993
885,Toby,Buckley,NULL,Toby Buckley,8884,4/15/1993
910,Crystal,Williams,NULL,Crystal Williams,8909,4/14/1994
948,Maurice,Owen,Benjiman,Maurice Benjiman Owen,8947,3/21/1999
983,Ruby,Griffith,Derik,Ruby Derik Griffith,8982,4/15/1997
51,Irma,Rose,NULL,Irma Rose,9050,7/15/1984
525,Rose,Williams,Darin,Rose Darin Williams,9524,11/29/1984
796,Lloyd,Haney,NULL,Lloyd Haney,9795,8/7/1982
833,Patrick,Mcintosh,NULL,Patrick Mcintosh,9832,11/14/1997
993,Carey,Blair,NULL,Carey Blair,9992,5/4/1999
