180,Raquel,Bass,NULL,RaquelBass,179,9/21/1990
187,Joyce,Vargas,Clark,JoyceClarkVargas,186,11/17/1986
414,Jamal,Larsen,Preston,JamalPrestonLarsen,413,9/17/1958
661,Clay,Moss,Demond,ClayDemondMoss,660,5/31/1992
883,Calvin,Charles,Efren,CalvinEfrenCharles,882,1/5/2000
986,Cristina,Montgomery,NULL,CristinaMontgomery,985,12/5/1986
357,Bridgett,Green,Kelley,BridgettKelleyGreen,1356,8/5/1989
541,Caroline,Farmer,Antwon,CarolineAntwonFarmer,1540,2/18/1994
552,Sammy,Benson,Cedrick,SammyCedrickBenson,1551,10/1/1985
967,Kristian,Shah,NULL,KristianShah,1966,2/2/1995
999,Colleen,Crosby,NULL,ColleenCrosby,1998,5/9/1955
171,Orlando,Tran,Aric,OrlandoAricTran,2170,10/26/1994
331,Lloyd,Krause,Pete,LloydPeteKrause,2330,4/22/1994
566,Jonathon,Steele,Judd,JonathonJuddSteele,2565,2/28/1989
205,Shari,Reese,NULL,ShariReese,3204,7/13/1995
234,Evan,Stone,NULL,EvanStone,3233,7/5/1964
271,Guillermo,Carrillo,Shelton,GuillermoSheltonCarrillo,3270,3/1/1993
709,Cari,Wiggins,Elliot,CariElliotWiggins,3708,4/5/1952
3,Erika,English,NULL,ErikaEnglish,4002,11/19/1997
83,Katherine,Mccarty,Curt,KatherineCurtMccarty,4082,12/19/1999
358,Sandy,Beltran,Russel,SandyRusselBeltran,4357,6/11/1997
374,Kendrick,Scott,NULL,KendrickScott,4373,12/31/1961
753,Shawn,Collins,NULL,ShawnCollins,4752,10/27/1997
383,Lonnie,Mccann,NULL,LonnieMccann,5382,1/3/1999
683,Alfonso,Bond,Edgar,AlfonsoEdgarBond,5682,5/5/1998
796,Lloyd,Haney,NULL,LloydHaney,5795,8/7/1982
810,Kendall,Dennis,NULL,KendallDennis,5809,4/17/1994
873,Tammie,Sloan,NULL,TammieSloan,5872,11/9/1997
385,Wade,Hendrix,NULL,WadeHendrix,6384,10/5/1985
413,Marilyn,O'Connell,Gustavo,MarilynGustavoO'Connell,6412,4/27/1998
609,Erika,Adams,NULL,ErikaAdams,6608,2/1/1953
850,Shonda,Kramer,NULL,ShondaKramer,6849,11/12/1989
877,Moses,Farmer,NULL,MosesFarmer,6876,1/11/1984
969,Latisha,Vance,Richie,LatishaRichieVance,6968,10/24/1960
63,Kara,Morrow,Marcellus,KaraMarcellusMorrow,7062,7/30/1998
230,Wesley,Blanchard,NULL,WesleyBlanchard,7229,4/29/1990
283,Olga,Sanchez,NULL,OlgaSanchez,7282,3/3/1997
291,Jonathon,Harmon,Darren,JonathonDarrenHarmon,7290,5/17/1985
567,Edward,Cummings,NULL,EdwardCummings,7566,4/14/1993
573,Darrick,Gonzales,NULL,DarrickGonzales,7572,6/22/1999
673,Elton,Arroyo,NULL,EltonArroyo,7672,6/11/1998
817,Dan,Beard,NULL,DanBeard,7816,11/26/1988
182,Clyde,Kirby,NULL,ClydeKirby,8181,1/27/1985
205,Shari,Reese,NULL,ShariReese,8204,7/13/1995
326,Isaac,Dickson,Keith,IsaacKeithDickson,8325,4/29/1993
555,Alexandra,Rangel,NULL,AlexandraRangel,8554,5/24/1994
101,Mario,Evans,Collin,MarioCollinEvans,9100,4/19/1981
136,Jackie,Krueger,NULL,JackieKrueger,9135,8/23/1991
211,Nakia,French,NULL,NakiaFrench,9210,6/11/1984
841,Kenya,Small,Hugo,KenyaHugoSmall,9840,9/7/1993
863,Lance,Rodgers,Mason,LanceMasonRodgers,9862,12/28/1999
