81,Keri,Shaffer,NULL,KeriShaffer,80,5/30/1981
422,Diane,Huff,NULL,DianeHuff,421,11/18/1993
727,Carl,Gay,Dominique,CarlDominiqueGay,726,5/9/1981
490,Desiree,Werner,Dean,DesireeDeanWerner,1489,10/13/1993
658,Jack,Chen,Delbert,JackDelbertChen,1657,1/24/1998
718,Shelby,Wells,Coby,ShelbyCobyWells,1717,12/31/1997
994,Quincy,Roach,Nelson,QuincyNelsonRoach,1993,1/16/1963
2,Jami,Watts,NULL,JamiWatts,2001,11/1/1989
202,Anthony,Hughes,Stanley,AnthonyStanleyHughes,2201,12/5/1991
536,Donnie,Mckenzie,NULL,DonnieMckenzie,2535,4/29/1984
805,Jaime,Webb,NULL,JaimeWebb,2804,8/3/1985
16,Barry,Wade,NULL,BarryWade,3015,7/19/1983
265,Yvette,Zavala,Ronny,YvetteRonnyZavala,3264,8/31/1984
393,Preston,Rich,Chadrick,PrestonChadrickRich,3392,12/28/1997
440,Donnell,Raymond,NULL,DonnellRaymond,3439,2/16/1992
615,Celeste,Gallagher,Jan,CelesteJanGallagher,3614,7/10/1983
638,Nelson,Ewing,Jarod,NelsonJarodEwing,3637,9/4/1997
746,Sherri,Cardenas,Myles,SherriMylesCardenas,3745,3/29/1993
57,Monte,Kaufman,Rigoberto,MonteRigobertoKaufman,4056,7/24/1994
102,Marcus,Abbott,NULL,MarcusAbbott,4101,8/10/1982
139,Ty,Clements,NULL,TyClements,4138,12/7/1953
144,Dale,Lester,Demarco,DaleDemarcoLester,4143,6/29/1959
351,Diane,Murillo,Duane,DianeDuaneMurillo,4350,8/23/1985
611,Peter,Juarez,NULL,PeterJuarez,4610,7/19/1981
671,Brandy,Mayer,Darwin,BrandyDarwinMayer,4670,6/29/1994
788,Gavin,Zuniga,Marc,GavinMarcZuniga,4787,10/31/1998
969,Latisha,Vance,Richie,LatishaRichieVance,4968,10/24/1960
972,Cindy,Acevedo,NULL,CindyAcevedo,4971,9/20/1983
481,Dean,Riley,Garry,DeanGarryRiley,5480,4/10/1992
813,Victoria,Lang,NULL,VictoriaLang,5812,1/16/1999
974,Tracy,Walls,Arnulfo,TracyArnulfoWalls,5973,11/2/1952
127,Lonnie,Bradford,Jefferson,LonnieJeffersonBradford,6126,7/7/1986
181,Juanita,Mays,NULL,JuanitaMays,6180,5/28/1984
219,Cassie,Osborn,NULL,CassieOsborn,6218,6/17/1959
403,Cara,Wilcox,NULL,CaraWilcox,6402,1/16/1997
408,Casey,Church,Lamar,CaseyLamarChurch,6407,6/8/1997
466,Jodie,Whitney,NULL,JodieWhitney,6465,4/1/1981
30,Elisa,Gomez,NULL,ElisaGomez,7029,9/7/1990
55,Donovan,Harrison,Will,DonovanWillHarrison,7054,7/24/1994
371,Anitra,Davila,Garrett,AnitraGarrettDavila,7370,3/29/1987
386,Carlos,Turner,NULL,CarlosTurner,7385,3/2/1987
599,Stacy,Potter,NULL,StacyPotter,7598,1/12/1955
665,Dina,Rocha,NULL,DinaRocha,7664,7/4/1981
809,Derek,Nielsen,NULL,DerekNielsen,7808,12/31/1953
938,Johnathan,Beard,NULL,JohnathanBeard,7937,7/12/1999
442,Damon,Robertson,NULL,DamonRobertson,8441,5/25/1991
525,Rose,Williams,Darin,RoseDarinWilliams,8524,11/29/1984
894,Zachary,Combs,Bradford,ZacharyBradfordCombs,8893,2/21/1954
922,Claire,Greer,Broderick,ClaireBroderickGreer,8921,1/8/1995
934,Tiffany,Carr,NULL,TiffanyCarr,8933,8/21/1958
91,Cory,Poole,NULL,CoryPoole,9090,12/16/1994
285,Charlie,Barajas,Earnest,CharlieEarnestBarajas,9284,8/12/1984
938,Johnathan,Beard,NULL,JohnathanBeard,9937,7/12/1999
