28,Valerie,Brandt,NULL,Valerie Brandt,27,1/29/1999
73,Pamela,Simpson,NULL,Pamela Simpson,72,2/22/1997
176,Brett,Costa,NULL,Brett Costa,175,7/18/1985
289,Jonathan,Thompson,Tracey,Jonathan Tracey Thompson,288,8/17/1963
362,Brad,Simpson,NULL,Brad Simpson,361,10/16/1984
516,Marsha,French,Isidro,Marsha Isidro French,515,12/18/1993
952,Ernesto,Arroyo,NULL,Ernesto Arroyo,951,3/9/1993
26,Kyle,Collins,Cedrick,Kyle Cedrick Collins,1025,1/12/1984
143,Isabel,Holland,Rhett,Isabel Rhett Holland,1142,8/16/1998
343,Autumn,Vazquez,Sebastian,Autumn Sebastian Vazquez,1342,1/18/1997
394,Dora,Odom,NULL,Dora Odom,1393,3/13/1958
395,Alana,Nguyen,Franklin,Alana Franklin Nguyen,1394,12/22/1988
516,Marsha,French,Isidro,Marsha Isidro French,1515,12/18/1993
576,Tony,Hess,NULL,Tony Hess,1575,5/4/1995
599,Stacy,Potter,NULL,Stacy Potter,1598,1/12/1955
605,Bryon,Fleming,NULL,Bryon Fleming,1604,8/1/1995
707,Rusty,David,Kelly,Rusty Kelly David,1706,11/7/1992
781,Jamal,Hunter,Levi,Jamal Levi Hunter,1780,4/10/1986
923,Gordon,Trevino,NULL,Gordon Trevino,1922,10/26/1998
997,Janine,Atkins,John,Janine John Atkins,1996,11/9/1988
47,Jessica,Frederick,NULL,Jessica Frederick,2046,9/15/1988
135,Candy,Simpson,Irvin,Candy Irvin Simpson,2134,6/23/1993
349,Shana,Haynes,NULL,Shana Haynes,2348,2/26/1954
481,Dean,Riley,Garry,Dean Garry Riley,2480,4/10/1992
674,Sherrie,Finley,Leopoldo,Sherrie Leopoldo Finley,2673,5/11/1963
917,Wayne,Bauer,NULL,Wayne Bauer,2916,4/12/1984
949,Sonja,Snow,Rahsaan,Sonja Rahsaan Snow,2948,1/17/1957
978,Jonathan,Hurst,Alec,Jonathan Alec Hurst,2977,8/28/1998
508,Shonda,Petty,Johnathon,Shonda Johnathon Petty,3507,3/15/1998
509,Ron,Villanueva,Kelly,Ron Kelly Villanueva,3508,9/1/1955
691,Elisabeth,Salazar,Kelly,Elisabeth Kelly Salazar,3690,9/7/1986
892,Shanna,Dickerson,Ramiro,Shanna Ramiro Dickerson,3891,9/13/1993
191,Monte,Zhang,Jeremie,Monte Jeremie Zhang,4190,3/22/1982
370,Allan,Watson,David,Allan David Watson,4369,5/15/1991
686,Telly,Herring,Frankie,Telly Frankie Herring,4685,11/12/1994
835,Marlon,Wise,Donte,Marlon Donte Wise,4834,1/2/1986
249,Myra,Richmond,NULL,Myra Richmond,5248,7/13/1958
263,Raymond,Tanner,Chauncey,Raymond Chauncey Tanner,5262,5/10/1999
318,Mitchell,Montes,NULL,Mitchell Montes,5317,8/7/1999
364,Jennie,Stark,NULL,Jennie Stark,5363,6/13/1961
404,Roxanne,Roth,NULL,Roxanne Roth,5403,8/16/1959
536,Donnie,Mckenzie,NULL,Donnie Mckenzie,5535,4/29/1984
673,Elton,Arroyo,NULL,Elton Arroyo,5672,6/11/1998
733,Luke,Ayala,Phil,Luke Phil Ayala,5732,7/20/1997
748,Joan,Mccann,NULL,Joan Mccann,5747,9/25/1999
868,Patrick,Howe,Jayme,Patrick Jayme Howe,5867,10/5/1997
114,Annie,O'Neal,NULL,Annie O'Neal,6113,5/19/1964
270,Garrett,Good,NULL,Garrett Good,6269,4/17/1993
325,Angelina,Meyers,Demond,Angelina Demond Meyers,6324,7/7/1987
506,Tyler,Bryant,NULL,Tyler Bryant,6505,12/9/1991
812,Corey,Calderon,NULL,Corey Calderon,6811,4/30/1986
988,Cari,Holt,Eric,Cari Eric Holt,6987,4/9/1997
198,Miguel,Hahn,Irving,Miguel Irving Hahn,7197,10/21/1998
389,Kristy,Horn,NULL,Kristy Horn,7388,5/13/1952
689,Rolando,Cordova,NULL,Rolando Cordova,7688,3/6/1958
718,Shelby,Wells,Coby,Shelby Coby Wells,7717,12/31/1997
865,Darius,Moses,NULL,Darius Moses,7864,5/13/1988
874,Louis,Tapia,Ned,Louis Ned Tapia,7873,12/4/1950
240,Daphne,Callahan,Bronson,Daphne Bronson Callahan,8239,11/3/1988
331,Lloyd,Krause,Pete,Lloyd Pete Krause,8330,4/22/1994
752,Eugene,Marquez,NULL,Eugene Marquez,8751,10/23/1983
778,Rodolfo,Molina,Desmond,Rodolfo Desmond Molina,8777,5/10/1998
795,Cassie,Wiggins,NULL,Cassie Wiggins,8794,8/27/1991
64,Brandon,Ramos,NULL,Brandon Ramos,9063,6/10/1964
982,Carl,Beltran,Walter,Carl Walter Beltran,9981,10/4/1983
