136,Jackie,Krueger,NULL,Jackie Krueger,135,8/23/1991
401,Benjamin,Hogan,Elvis,Benjamin Elvis Hogan,400,8/17/1994
501,Bruce,Mercer,Bernardo,Bruce Bernardo Mercer,500,3/25/1988
716,Ian,Aguilar,NULL,Ian Aguilar,715,11/10/1990
991,Patrick,Bird,Laron,Patrick Laron Bird,990,7/18/1990
61,Rex,Mosley,Juan,Rex Juan Mosley,1060,8/24/1982
148,Antoine,Collins,NULL,Antoine Collins,1147,9/11/1999
803,Gabrielle,Floyd,Dominic,Gabrielle Dominic Floyd,1802,4/15/1998
860,Harold,Thornton,Isidro,Harold Isidro Thornton,1859,4/15/1983
897,Alice,Sandoval,NULL,Alice Sandoval,1896,8/21/1989
911,Nicolas,Webb,Donovan,Nicolas Donovan Webb,1910,2/5/1988
932,Belinda,Tran,NULL,Belinda Tran,1931,6/1/1994
949,Sonja,Snow,Rahsaan,Sonja Rahsaan Snow,1948,1/17/1957
960,Betty,Werner,Mack,Betty Mack Werner,1959,3/29/1987
141,Rafael,Phelps,Clifton,Rafael Clifton Phelps,2140,1/8/1993
224,Jim,Nelson,Irving,Jim Irving Nelson,2223,10/14/1955
516,Marsha,French,Isidro,Marsha Isidro French,2515,12/18/1993
740,Leonard,Chung,Greg,Leonard Greg Chung,2739,6/24/1981
343,Autumn,Vazquez,Sebastian,Autumn Sebastian Vazquez,3342,1/18/1997
794,Alfred,Singh,Jed,Alfred Jed Singh,3793,2/18/1956
868,Patrick,Howe,Jayme,Patrick Jayme Howe,3867,10/5/1997
22,Dexter,Velazquez,Chet,Dexter Chet Velazquez,4021,9/8/1995
168,Nina,Mccann,NULL,Nina Mccann,4167,2/27/1997
297,Lorena,Hickman,Jeremy,Lorena Jeremy Hickman,4296,7/4/1983
510,Brandi,Zimmerman,NULL,Brandi Zimmerman,4509,2/17/1984
749,Molly,Cross,NULL,Molly Cross,4748,7/28/1960
266,Harry,Gregory,Shayne,Harry Shayne Gregory,5265,7/4/1981
361,Teddy,Gonzalez,Laurence,Teddy Laurence Gonzalez,5360,2/4/1988
369,Jodie,Bentley,NULL,Jodie Bentley,5368,4/24/1952
442,Damon,Robertson,NULL,Damon Robertson,5441,5/25/1991
483,Ernesto,Crosby,NULL,Ernesto Crosby,5482,10/14/1997
655,Brandi,Galloway,NULL,Brandi Galloway,5654,7/30/1985
763,Shawn,Martin,Demetrius,Shawn Demetrius Martin,5762,8/29/1999
865,Darius,Moses,NULL,Darius Moses,5864,5/13/1988
38,Bryce,Frank,NULL,Bryce Frank,6037,11/30/1997
42,Dwight,Sims,Buddy,Dwight Buddy Sims,6041,9/4/1981
284,Liza,House,Hunter,Liza Hunter House,6283,1/10/1954
326,Isaac,Dickson,Keith,Isaac Keith Dickson,6325,4/29/1993
541,Caroline,Farmer,Antwon,Caroline Antwon Farmer,6540,2/18/1994
941,Janice,Nixon,NULL,Janice Nixon,6940,6/13/1993
76,Gloria,Zuniga,Tory,Gloria Tory Zuniga,7075,4/28/1992
531,Katrina,Chaney,Tommie,Katrina Tommie Chaney,7530,5/10/1994
927,Vickie,Goodman,Vince,Vickie Vince Goodman,7926,1/14/1984
38,Bryce,Frank,NULL,Bryce Frank,8037,11/30/1997
98,Darrick,Melendez,NULL,Darrick Melendez,8097,5/24/1998
213,Joy,Davila,Will,Joy Will Davila,8212,1/24/1997
232,Bryce,Black,NULL,Bryce Black,8231,4/22/1983
454,Quentin,Bradshaw,Burton,Quentin Burton Bradshaw,8453,3/19/1957
457,Janelle,Jensen,NULL,Janelle Jensen,8456,8/31/1994
702,Joanna,Mitchell,NULL,Joanna Mitchell,8701,9/11/1994
792,Erica,Zamora,NULL,Erica Zamora,8791,1/22/1991
844,Howard,Alvarado,Darrel,Howard Darrel Alvarado,8843,4/12/1950
186,Garry,Foley,Jammie,Garry Jammie Foley,9185,6/20/1984
274,Teri,Cummings,NULL,Teri Cummings,9273,1/25/1963
299,Kristian,French,NULL,Kristian French,9298,10/3/1957
331,Lloyd,Krause,Pete,Lloyd Pete Krause,9330,4/22/1994
369,Jodie,Bentley,NULL,Jodie Bentley,9368,4/24/1952
521,Robbie,Li,NULL,Robbie Li,9520,7/23/1983
571,Derek,Mac Donald,NULL,Derek Mac Donald,9570,2/19/1986
910,Crystal,Williams,NULL,Crystal Williams,9909,4/14/1994
