14,Marla,Cuevas,NULL,MarlaCuevas,13,8/26/1952
626,Marcella,Potts,NULL,MarcellaPotts,625,6/5/1985
920,Trent,Crawford,Dewey,TrentDeweyCrawford,919,12/23/1994
927,Vickie,Goodman,Vince,VickieVinceGoodman,926,1/14/1984
40,Toby,Andersen,NULL,TobyAndersen,1039,1/25/1985
326,Isaac,Dickson,Keith,IsaacKeithDickson,1325,4/29/1993
479,Terrence,Spence,NULL,TerrenceSpence,1478,5/11/1961
624,Zachary,Sellers,NULL,ZacharySellers,1623,9/17/1964
783,Allen,O'Connor,NULL,AllenO'Connor,1782,2/9/1999
332,April,Marshall,Bradford,AprilBradfordMarshall,2331,1/6/1981
512,Cassandra,Baker,Cary,CassandraCaryBaker,2511,9/1/1986
676,Maurice,Lester,NULL,MauriceLester,2675,6/6/1988
744,Joe,Beard,NULL,JoeBeard,2743,7/8/1961
975,Leslie,Davidson,August,LeslieAugustDavidson,2974,8/10/1986
156,Yvonne,Parsons,NULL,YvonneParsons,3155,7/29/1990
465,Gabriel,Chapman,NULL,GabrielChapman,3464,10/24/1983
640,Dean,Lynn,David,DeanDavidLynn,3639,2/18/1982
735,Shawna,Vincent,Genaro,ShawnaGenaroVincent,3734,12/5/1991
821,Katina,Buchanan,NULL,KatinaBuchanan,3820,7/30/1993
18,Paula,Bolton,Cyrus,PaulaCyrusBolton,4017,7/29/1998
340,Candace,James,NULL,CandaceJames,4339,1/26/1989
404,Roxanne,Roth,NULL,RoxanneRoth,4403,8/16/1959
749,Molly,Cross,NULL,MollyCross,4748,7/28/1960
918,Jesus,Hernandez,Patrick,JesusPatrickHernandez,4917,4/16/1997
22,Dexter,Velazquez,Chet,DexterChetVelazquez,5021,9/8/1995
90,Tiffany,Strong,NULL,TiffanyStrong,5089,3/31/1990
153,Clayton,Pitts,Blair,ClaytonBlairPitts,5152,7/11/1999
350,Saul,Quinn,NULL,SaulQuinn,5349,10/17/1991
761,Roger,Harper,Gary,RogerGaryHarper,5760,4/23/1991
843,Damian,Adams,NULL,DamianAdams,5842,7/2/1997
870,Chester,Keith,Beau,ChesterBeauKeith,5869,4/21/1987
961,Alyssa,Pittman,Gregg,AlyssaGreggPittman,5960,11/20/1987
999,Colleen,Crosby,NULL,ColleenCrosby,5998,5/9/1955
194,Martha,Wilkins,NULL,MarthaWilkins,6193,10/18/1954
247,Randi,Morrow,NULL,RandiMorrow,6246,2/24/1986
306,Brett,Stanton,NULL,BrettStanton,6305,1/20/1994
399,Edwin,Cameron,NULL,EdwinCameron,6398,9/9/1953
601,Myra,Kline,Hector,MyraHectorKline,6600,3/6/1987
720,Penny,Maddox,NULL,PennyMaddox,6719,10/29/1994
753,Shawn,Collins,NULL,ShawnCollins,6752,10/27/1997
26,Kyle,Collins,Cedrick,KyleCedrickCollins,7025,1/12/1984
119,Alana,Diaz,Clifton,AlanaCliftonDiaz,7118,1/25/1951
57,Monte,Kaufman,Rigoberto,MonteRigobertoKaufman,8056,7/24/1994
110,Paula,Sims,NULL,PaulaSims,8109,7/15/1995
133,Ray,Giles,Floyd,RayFloydGiles,8132,5/2/1997
170,Tanisha,Short,NULL,TanishaShort,8169,6/14/1987
249,Myra,Richmond,NULL,MyraRichmond,8248,7/13/1958
323,Shannon,Mc Intyre,NULL,ShannonMc Intyre,8322,8/17/1999
500,Teddy,Barrera,NULL,TeddyBarrera,8499,7/26/1992
599,Stacy,Potter,NULL,StacyPotter,8598,1/12/1955
45,Anthony,Mc Intyre,Israel,AnthonyIsraelMc Intyre,9044,12/4/1981
218,Brandy,York,NULL,BrandyYork,9217,2/1/1999
569,Yvette,Bauer,Paris,YvetteParisBauer,9568,5/3/1953
800,Shelby,Nelson,Deangelo,ShelbyDeangeloNelson,9799,11/16/1985
