15,Carolyn,Rowland,NULL,CarolynRowland,14,3/5/1993
221,Roberto,Patel,Phillip,RobertoPhillipPatel,220,8/6/1983
455,Caroline,Wiggins,NULL,CarolineWiggins,454,4/14/1989
556,Eva,Duffy,NULL,EvaDuffy,555,1/11/1993
696,Grace,Larson,NULL,GraceLarson,695,7/26/1995
5,Tania,Hardin,NULL,TaniaHardin,1004,1/6/1994
138,Tisha,Bolton,Tad,TishaTadBolton,1137,1/2/1998
554,Shaun,Powers,Quinton,ShaunQuintonPowers,1553,7/22/1961
373,Iris,Bolton,NULL,IrisBolton,2372,5/16/1999
428,Mason,Vasquez,NULL,MasonVasquez,2427,9/10/1997
640,Dean,Lynn,David,DeanDavidLynn,2639,2/18/1982
683,Alfonso,Bond,Edgar,AlfonsoEdgarBond,2682,5/5/1998
786,Amber,Frye,NULL,AmberFrye,2785,5/31/1986
228,Katrina,Beltran,NULL,KatrinaBeltran,3227,12/11/1998
427,Kelvin,Mejia,NULL,KelvinMejia,3426,3/8/1982
692,Rafael,George,NULL,RafaelGeorge,3691,5/3/1995
808,Alma,Meyer,Tim,AlmaTimMeyer,3807,2/14/1997
888,Eli,Ross,NULL,EliRoss,3887,11/23/1998
205,Shari,Reese,NULL,ShariReese,4204,7/13/1995
219,Cassie,Osborn,NULL,CassieOsborn,4218,6/17/1959
362,Brad,Simpson,NULL,BradSimpson,4361,10/16/1984
711,Angelo,Krause,Lyle,AngeloLyleKrause,4710,6/29/1984
996,Sherman,Adams,NULL,ShermanAdams,4995,1/7/1982
73,Pamela,Simpson,NULL,PamelaSimpson,5072,2/22/1997
260,James,Clay,Rob,JamesRobClay,5259,12/8/1985
301,Jocelyn,Curtis,Chance,JocelynChanceCurtis,5300,11/26/1995
476,Sonya,Hopkins,NULL,SonyaHopkins,5475,8/19/1987
767,Rafael,Walters,Edwin,RafaelEdwinWalters,5766,5/24/1983
874,Louis,Tapia,Ned,LouisNedTapia,5873,12/4/1950
883,Calvin,Charles,Efren,CalvinEfrenCharles,5882,1/5/2000
48,Rosemary,Larsen,NULL,RosemaryLarsen,6047,6/9/1997
66,Marcella,Carpenter,Garland,MarcellaGarlandCarpenter,6065,4/14/1993
156,Yvonne,Parsons,NULL,YvonneParsons,6155,7/29/1990
285,Charlie,Barajas,Earnest,CharlieEarnestBarajas,6284,8/12/1984
371,Anitra,Davila,Garrett,AnitraGarrettDavila,6370,3/29/1987
435,Herbert,Finley,NULL,HerbertFinley,6434,9/25/1994
453,Alejandro,Nash,Ken,AlejandroKenNash,6452,2/20/1997
705,Danielle,Harrison,Sammy,DanielleSammyHarrison,6704,7/15/1987
25,Margaret,Garrison,Bradford,MargaretBradfordGarrison,7024,10/28/1985
48,Rosemary,Larsen,NULL,RosemaryLarsen,7047,6/9/1997
303,Marisol,Garza,Randy,MarisolRandyGarza,7302,7/2/1997
759,Dexter,Dunlap,Frank,DexterFrankDunlap,7758,7/11/1964
781,Jamal,Hunter,Levi,JamalLeviHunter,7780,4/10/1986
662,Telly,Cruz,Brain,TellyBrainCruz,8661,10/19/1993
37,Tonia,Crawford,NULL,ToniaCrawford,9036,1/29/1993
166,Belinda,Rojas,NULL,BelindaRojas,9165,4/17/1987
480,Carolyn,Crane,Ty,CarolynTyCrane,9479,8/21/1981
900,Marilyn,Schultz,NULL,MarilynSchultz,9899,3/19/1988
