474,Contoso,Whitney,Rodger,Stephenson,Whitney Rodger Stephenson,473,"",onbe0@example.com,0
814,Contoso,Miranda,NULL,Graham,Miranda Graham,813,"",malf@example.com,1
836,Contoso,Wade,Luther,Navarro,Wade Luther Navarro,835,"",nkrhmx.vhcwuiqr@example.com,2
41,Contoso,Sonja,NULL,Pearson,Sonja Pearson,1040,"",wgvkbjyz9@example.com,1
194,Contoso,Martha,NULL,Wilkins,Martha Wilkins,1193,"",lcfcedea23@example.com,1
504,Contoso,Iris,NULL,Villa,Iris Villa,1503,"",inke.rtrmmk@example.com,1
575,Contoso,Lashonda,NULL,Walsh,Lashonda Walsh,1574,"",afqse@example.com,1
787,Contoso,Gabriela,Ivan,Armstrong,Gabriela Ivan Armstrong,1786,"",hpylk.kiimoitpkd@example.com,1
85,Contoso,Rachael,Santos,Heath,Rachael Santos Heath,2084,"",uscpvzru586@example.com,0
112,Contoso,Anne,Felix,Conway,Anne Felix Conway,2111,"",iwrymjr.bswvjqi@example.com,0
149,Contoso,Scot,Jameson,Horn,Scot Jameson Horn,2148,"",wvviab.karpzwher@example.com,1
417,Contoso,Sidney,NULL,Tyler,Sidney Tyler,2416,"",msnwl.qtdtdqphe@example.com,0
483,Contoso,Ernesto,NULL,Crosby,Ernesto Crosby,2482,"",bqebr@example.com,1
510,Contoso,Brandi,NULL,Zimmerman,Brandi Zimmerman,2509,"",xbny.dbcw@example.com,0
608,Contoso,Sylvia,Norman,Garza,Sylvia Norman Garza,2607,"",ocudkr91@example.com,1
910,Contoso,Crystal,NULL,Williams,Crystal Williams,2909,"",jaiobc.mprqliicyo@example.com,2
54,Contoso,Janelle,Jerod,French,Janelle Jerod French,3053,"",xxtkyg10@example.com,0
275,Contoso,Bryce,Bobbie,Hurley,Bryce Bobbie Hurley,3274,"",fcrx@example.com,0
449,Contoso,Earnest,Lenny,Neal,Earnest Lenny Neal,3448,"",zbljxtd.aotuydukx@example.com,1
858,Contoso,Alana,NULL,Galvan,Alana Galvan,3857,"",tpimym.iryq@example.com,1
884,Contoso,Samuel,Walter,Huynh,Samuel Walter Huynh,3883,"",rwxvbud@example.com,1
456,Contoso,Brandy,Stephan,Davila,Brandy Stephan Davila,4455,"",gqaxo273@example.com,1
613,Contoso,Earnest,Jeffery,Arroyo,Earnest Jeffery Arroyo,4612,"",grrycke.tfemd@example.com,0
970,Contoso,Christi,NULL,Carter,Christi Carter,4969,"",uqtv10@example.com,1
36,Contoso,Cathy,Thomas,Foley,Cathy Thomas Foley,5035,"",bpsjly.nrwvy@example.com,0
259,Contoso,Jenifer,Lorenzo,Mcgrath,Jenifer Lorenzo Mcgrath,5258,"",muobj.gyzqautzb@example.com,0
260,Contoso,James,Rob,Clay,James Rob Clay,5259,"",rnmh.bscduf@example.com,1
456,Contoso,Brandy,Stephan,Davila,Brandy Stephan Davila,5455,"",gqaxo273@example.com,1
461,Contoso,Sandy,Dusty,Jackson,Sandy Dusty Jackson,5460,"",qlehyw@example.com,0
641,Contoso,Hilary,NULL,Nunez,Hilary Nunez,5640,"",wdoqwxmf@example.com,1
306,Contoso,Brett,NULL,Stanton,Brett Stanton,6305,"",sjwg.gzvext@example.com,1
393,Contoso,Preston,Chadrick,Rich,Preston Chadrick Rich,6392,"",yjxtwot.tokdx@example.com,0
560,Contoso,Lee,NULL,Doyle,Lee Doyle,6559,"",sxtmp.pdhxrvrfb@example.com,NULL
649,Contoso,Jeanette,Giuseppe,Carson,Jeanette Giuseppe Carson,6648,"",tsvsxphs.chqrns@example.com,1
984,Contoso,Naomi,Dominique,Brooks,Naomi Dominique Brooks,6983,"",bluiyw45@example.com,1
998,Contoso,Tim,NULL,Ritter,Tim Ritter,6997,"",slnlaz.talatoi@example.com,0
262,Contoso,Ben,Lon,Kaufman,Ben Lon Kaufman,7261,"",gvzw.nmud@example.com,1
759,Contoso,Dexter,Frank,Dunlap,Dexter Frank Dunlap,7758,"",nkzdlyoi.yuvuazabo@example.com,0
94,Contoso,Marie,NULL,Rollins,Marie Rollins,8093,"",dzwzkfz.arplqyfyft@example.com,1
165,Contoso,Dena,NULL,Hoffman,Dena Hoffman,8164,"",eyppp39@example.com,0
204,Contoso,Jeannette,Tobin,Cain,Jeannette Tobin Cain,8203,"",otqzb0@example.com,0
458,Contoso,Chrystal,Ian,Braun,Chrystal Ian Braun,8457,"",owyu.matixsyqt@example.com,0
512,Contoso,Cassandra,Cary,Baker,Cassandra Cary Baker,8511,"",fqxzqxxl219@example.com,0
600,Contoso,Levi,Raymond,Klein,Levi Raymond Klein,8599,"",liukqb.ciwek@example.com,1
970,Contoso,Christi,NULL,Carter,Christi Carter,8969,"",uqtv10@example.com,1
340,Contoso,Candace,NULL,James,Candace James,9339,"",emjnjy50@example.com,1
786,Contoso,Amber,NULL,Frye,Amber Frye,9785,"",ohyz@example.com,1
822,Contoso,Donnie,NULL,Norman,Donnie Norman,9821,"",fcemuhr.knokxqmsa@example.com,0
850,Contoso,Shonda,NULL,Kramer,Shonda Kramer,9849,"",bhquiki.xotvoxbrp@example.com,0
