92,Contoso,Dewayne,NULL,Kent,Dewayne Kent,91,"",ttcuvzvv.xuawk@example.com,1
159,Contoso,Brett,NULL,Kelly,Brett Kelly,158,"",owuszg222@example.com,1
248,Contoso,Natalie,NULL,Coleman,Natalie Coleman,247,"",wpskmc.fynvyt@example.com,0
281,Contoso,Tia,Mitchell,Spencer,Tia Mitchell Spencer,280,"",cvaa6@example.com,1
390,Contoso,Brendan,Anthony,Orr,Brendan Anthony Orr,389,"",dwwlij0@example.com,0
419,Contoso,Luke,NULL,Lindsey,Luke Lindsey,418,"",xembhuba9@example.com,1
495,Contoso,Francisco,NULL,Pace,Francisco Pace,494,"",tvvmnj.kjgrphbwf@example.com,0
510,Contoso,Brandi,NULL,Zimmerman,Brandi Zimmerman,509,"",xbny.dbcw@example.com,0
614,Contoso,Forrest,Marlin,Spence,Forrest Marlin Spence,613,"",easzspg@example.com,0
663,Contoso,Amanda,NULL,Riley,Amanda Riley,662,"",ptvh.eazxcz@example.com,1
769,Contoso,Garry,NULL,Barton,Garry Barton,768,"",jihf.khvz@example.com,0
314,Contoso,Kristie,Jarrett,Buck,Kristie Jarrett Buck,1313,"",uavtn42@example.com,0
444,Contoso,Owen,Esteban,Choi,Owen Esteban Choi,1443,"",vlvi20@example.com,0
542,Contoso,Joseph,NULL,Sparks,Joseph Sparks,1541,"",zkrxgtig3@example.com,1
656,Contoso,Bryon,Jayme,Lutz,Bryon Jayme Lutz,1655,"",voaubehm.udfzrv@example.com,2
985,Contoso,Oscar,NULL,Velez,Oscar Velez,1984,"",mkaqpjb@example.com,1
102,Contoso,Marcus,NULL,Abbott,Marcus Abbott,2101,"",pkvq.fmgboprgnw@example.com,1
111,Contoso,Amanda,Mathew,Watts,Amanda Mathew Watts,2110,"",wylmugc6@example.com,0
159,Contoso,Brett,NULL,Kelly,Brett Kelly,2158,"",owuszg222@example.com,1
186,Contoso,Garry,Jammie,Foley,Garry Jammie Foley,2185,"",ziaztoip.nokvmth@example.com,1
518,Contoso,Ismael,Torrey,Davis,Ismael Torrey Davis,2517,"",qnpultu3@example.com,2
548,Contoso,Cherie,Nathaniel,Harrell,Cherie Nathaniel Harrell,2547,"",djlzd042@example.com,0
974,Contoso,Tracy,Arnulfo,Walls,Tracy Arnulfo Walls,2973,"",xvuog70@example.com,1
471,Contoso,Ruby,NULL,Butler,Ruby Butler,3470,"",kcbz.rqfrqod@example.com,0
624,Contoso,Zachary,NULL,Sellers,Zachary Sellers,3623,"",ldmmc.izugmu@example.com,0
691,Contoso,Elisabeth,Kelly,Salazar,Elisabeth Kelly Salazar,3690,"",yulqsga@example.com,1
851,Contoso,Cherie,Michelle,Shelton,Cherie Michelle Shelton,3850,"",fmkihlxa.plcarp@example.com,1
58,Contoso,Colby,NULL,Yu,Colby Yu,4057,"",trvseucv.rdlcq@example.com,0
217,Contoso,Emma,NULL,Gamble,Emma Gamble,4216,"",xreg.sasbky@example.com,1
923,Contoso,Gordon,NULL,Trevino,Gordon Trevino,4922,"",cmmalz.nkcp@example.com,0
160,Contoso,Becky,Kraig,Norman,Becky Kraig Norman,5159,"",dksm.lncyuss@example.com,0
440,Contoso,Donnell,NULL,Raymond,Donnell Raymond,5439,"",nreeura01@example.com,0
654,Contoso,Billy,NULL,Woodward,Billy Woodward,5653,"",txibyg.bohjyqshq@example.com,0
767,Contoso,Rafael,Edwin,Walters,Rafael Edwin Walters,5766,"",amps.vxdxbzbs@example.com,1
773,Contoso,Sonya,NULL,Daniels,Sonya Daniels,5772,"",vwezr1@example.com,1
853,Contoso,Ethan,Kelly,Coleman,Ethan Kelly Coleman,5852,"",nfvqyi47@example.com,1
98,Contoso,Darrick,NULL,Melendez,Darrick Melendez,6097,"",ygjtjxw.yqdj@example.com,0
205,Contoso,Shari,NULL,Reese,Shari Reese,6204,"",ugcfoaj4@example.com,1
506,Contoso,Tyler,NULL,Bryant,Tyler Bryant,6505,"",tqdh@example.com,1
946,Contoso,Carmen,NULL,Stephens,Carmen Stephens,6945,"",jpgrban.dpobjomvg@example.com,1
