45,Contoso,Anthony,Israel,Mc Intyre,Anthony Israel Mc Intyre,44,"",lobiscjs185@example.com,2
211,Contoso,Nakia,NULL,French,Nakia French,210,"",vqtxzv909@example.com,0
305,Contoso,Nancy,NULL,Chung,Nancy Chung,304,"",bnyy.hahrqopao@example.com,0
423,Contoso,Louis,NULL,Bennett,Louis Bennett,422,"",xbtixq@example.com,1
829,Contoso,Nikki,NULL,Williamson,Nikki Williamson,828,"",awiio25@example.com,1
930,Contoso,Lucas,NULL,Petersen,Lucas Petersen,929,"",fmpmz24@example.com,2
931,Contoso,Rhonda,Jevon,Bennett,Rhonda Jevon Bennett,930,"",wlcy@example.com,1
90,Contoso,Tiffany,NULL,Strong,Tiffany Strong,1089,"",tglcae769@example.com,0
649,Contoso,Jeanette,Giuseppe,Carson,Jeanette Giuseppe Carson,1648,"",tsvsxphs.chqrns@example.com,1
855,Contoso,Carey,NULL,Massey,Carey Massey,1854,"",gimkwt45@example.com,1
893,Contoso,Mark,Antione,Li,Mark Antione Li,1892,"",ksmvcqnt.dufqo@example.com,1
258,Contoso,Jane,Billy,Trujillo,Jane Billy Trujillo,2257,"",gdehpcs.bshkz@example.com,1
639,Contoso,Marissa,Gregory,Poole,Marissa Gregory Poole,2638,"",dsrs.ivydurtjk@example.com,1
648,Contoso,Brandy,NULL,Fletcher,Brandy Fletcher,2647,"",rxygsas.lvobyf@example.com,0
746,Contoso,Sherri,Myles,Cardenas,Sherri Myles Cardenas,2745,"",nphivlz933@example.com,1
774,Contoso,Ernesto,Andres,Sheppard,Ernesto Andres Sheppard,2773,"",iteslj.tyxv@example.com,1
509,Contoso,Ron,Kelly,Villanueva,Ron Kelly Villanueva,3508,"",cxgisqp2@example.com,1
553,Contoso,Kari,Leland,Schroeder,Kari Leland Schroeder,3552,"",kuddqlt.maeidz@example.com,1
108,Contoso,Audrey,Ezra,Gallagher,Audrey Ezra Gallagher,4107,"",lphzxn9@example.com,1
361,Contoso,Teddy,Laurence,Gonzalez,Teddy Laurence Gonzalez,4360,"",tala.ykhkdhoo@example.com,0
830,Contoso,Clifford,Shad,Bonilla,Clifford Shad Bonilla,4829,"",wkxcxqgi.cpjvlmcm@example.com,1
900,Contoso,Marilyn,NULL,Schultz,Marilyn Schultz,4899,"",hxbvm800@example.com,1
618,Contoso,Carla,NULL,Blair,Carla Blair,5617,"",wlnop.oierpcai@example.com,0
765,Contoso,Constance,Morris,Lopez,Constance Morris Lopez,5764,"",uksxov1@example.com,2
797,Contoso,Nikki,NULL,Kent,Nikki Kent,5796,"",mqzazo026@example.com,0
47,Contoso,Jessica,NULL,Frederick,Jessica Frederick,6046,"",lnstlho.vptfukzny@example.com,0
334,Contoso,Heather,NULL,Hutchinson,Heather Hutchinson,6333,"",rjdzrnk0@example.com,1
428,Contoso,Mason,NULL,Vasquez,Mason Vasquez,6427,"",vkrjnvz913@example.com,1
584,Contoso,Latonya,Matt,Haley,Latonya Matt Haley,6583,"",azpche.tsscui@example.com,1
826,Contoso,Jill,Norman,Campos,Jill Norman Campos,6825,"",dyyzzt.tzch@example.com,0
846,Contoso,Melvin,Myles,Montgomery,Melvin Myles Montgomery,6845,"",wqlnhf.zwtzphnqb@example.com,1
885,Contoso,Toby,NULL,Buckley,Toby Buckley,6884,"",kcfrvzo19@example.com,0
933,Contoso,Anthony,Patrick,Craig,Anthony Patrick Craig,6932,"",volqafsi.qvsaapeyas@example.com,1
294,Contoso,Jared,NULL,Potts,Jared Potts,7293,"",btedy7@example.com,0
322,Contoso,Clifford,Emmett,Cox,Clifford Emmett Cox,7321,"",leegw.hrpv@example.com,1
378,Contoso,Jordan,NULL,Wagner,Jordan Wagner,7377,"",tslg1@example.com,1
465,Contoso,Gabriel,NULL,Chapman,Gabriel Chapman,7464,"",zkslvk1@example.com,0
783,Contoso,Allen,NULL,O'Connor,Allen O'Connor,7782,"",yqda938@example.com,2
171,Contoso,Orlando,Aric,Tran,Orlando Aric Tran,8170,"",ykvv.dixvcdhbbf@example.com,0
187,Contoso,Joyce,Clark,Vargas,Joyce Clark Vargas,8186,"",oauq8@example.com,1
359,Contoso,Stanley,Guadalupe,Blake,Stanley Guadalupe Blake,8358,"",truykmyv@example.com,1
821,Contoso,Katina,NULL,Buchanan,Katina Buchanan,8820,"",qealvuia8@example.com,0
984,Contoso,Naomi,Dominique,Brooks,Naomi Dominique Brooks,8983,"",bluiyw45@example.com,1
922,Contoso,Claire,Broderick,Greer,Claire Broderick Greer,9921,"",mzbqimej758@example.com,1
