146,Contoso,Shirley,NULL,Key,Shirley Key,145,"",dwcyd.vdrnegurbg@example.com,1
399,Contoso,Edwin,NULL,Cameron,Edwin Cameron,398,"",auhhamas.hdffhe@example.com,1
410,Contoso,Traci,NULL,Gordon,Traci Gordon,409,"",gyncawk@example.com,0
500,Contoso,Teddy,NULL,Barrera,Teddy Barrera,499,"",lsyigcak6@example.com,1
551,Contoso,Randolph,NULL,Stout,Randolph Stout,550,"",njhnw@example.com,1
579,Contoso,Tina,NULL,Perkins,Tina Perkins,578,"",zpbu931@example.com,1
629,Contoso,Stefanie,Reed,Wilson,Stefanie Reed Wilson,628,"",rvlbu93@example.com,1
681,Contoso,Leigh,NULL,Mays,Leigh Mays,680,"",ysrionjv.zmebqvaxee@example.com,0
942,Contoso,Theodore,Anthony,Lopez,Theodore Anthony Lopez,941,"",esfkss.tudvskd@example.com,1
16,Contoso,Barry,NULL,Wade,Barry Wade,1015,"",ehsc.obneuk@example.com,1
203,Contoso,Frankie,NULL,Mckenzie,Frankie Mckenzie,1202,"",yqsl.qujzoqyg@example.com,1
343,Contoso,Autumn,Sebastian,Vazquez,Autumn Sebastian Vazquez,1342,"",avsd71@example.com,0
405,Contoso,Ann,Jabari,Walsh,Ann Jabari Walsh,1404,"",ctqroz.dcbxlsjhu@example.com,0
647,Contoso,Yvette,NULL,Harris,Yvette Harris,1646,"",xuknlri.eygt@example.com,0
925,Contoso,Jason,NULL,Stanley,Jason Stanley,1924,"",gqsddyt.almd@example.com,0
108,Contoso,Audrey,Ezra,Gallagher,Audrey Ezra Gallagher,2107,"",lphzxn9@example.com,1
203,Contoso,Frankie,NULL,Mckenzie,Frankie Mckenzie,2202,"",yqsl.qujzoqyg@example.com,1
901,Contoso,Staci,NULL,Waters,Staci Waters,2900,"",fowhmmf24@example.com,1
56,Contoso,Owen,Danial,Khan,Owen Danial Khan,3055,"",xrxcb17@example.com,0
57,Contoso,Monte,Rigoberto,Kaufman,Monte Rigoberto Kaufman,3056,"",fppek.mealfitusu@example.com,1
116,Contoso,Alexander,NULL,Cooke,Alexander Cooke,3115,"",zuxklmyk@example.com,0
305,Contoso,Nancy,NULL,Chung,Nancy Chung,3304,"",bnyy.hahrqopao@example.com,0
523,Contoso,Josephine,NULL,Garner,Josephine Garner,3522,"",auchg.eacr@example.com,0
