435,Contoso,Herbert,NULL,Finley,Herbert Finley,434,"",feyqb.cjfnivetwz@example.com,0
479,Contoso,Terrence,NULL,Spence,Terrence Spence,478,"",tlthz02@example.com,1
531,Contoso,Katrina,Tommie,Chaney,Katrina Tommie Chaney,530,"",wnsltonp.jhrvmm@example.com,1
584,Contoso,Latonya,Matt,Haley,Latonya Matt Haley,583,"",azpche.tsscui@example.com,1
709,Contoso,Cari,Elliot,Wiggins,Cari Elliot Wiggins,708,"",cmfbeoxr.pdgkiw@example.com,1
749,Contoso,Molly,NULL,Cross,Molly Cross,748,"",fvte.rtli@example.com,0
209,Contoso,Sherman,Angelo,Hinton,Sherman Angelo Hinton,1208,"",ngxebby352@example.com,1
599,Contoso,Stacy,NULL,Potter,Stacy Potter,1598,"",ouuete.yosxc@example.com,2
601,Contoso,Myra,Hector,Kline,Myra Hector Kline,1600,"",avjx261@example.com,1
935,Contoso,Donovan,NULL,Campos,Donovan Campos,1934,"",yrfmqa@example.com,0
138,Contoso,Tisha,Tad,Bolton,Tisha Tad Bolton,2137,"",bkwst.dzaxkzwq@example.com,1
478,Contoso,Ann,NULL,Andrews,Ann Andrews,2477,"",qxfxnyq070@example.com,1
524,Contoso,Gretchen,Peter,Frederick,Gretchen Peter Frederick,2523,"",qsmrc@example.com,1
528,Contoso,Faith,Bernard,Owen,Faith Bernard Owen,2527,"",thwkljqg@example.com,1
395,Contoso,Alana,Franklin,Nguyen,Alana Franklin Nguyen,3394,"",jiqpcc5@example.com,0
363,Contoso,Dwight,NULL,Hebert,Dwight Hebert,4362,"",ecuz449@example.com,2
543,Contoso,Sheryl,NULL,Barry,Sheryl Barry,4542,"",jpjavzyw.sokufq@example.com,1
759,Contoso,Dexter,Frank,Dunlap,Dexter Frank Dunlap,4758,"",nkzdlyoi.yuvuazabo@example.com,0
845,Contoso,Pamela,Desmond,Dixon,Pamela Desmond Dixon,4844,"",htnvi.ldesvsikof@example.com,1
130,Contoso,James,Donny,Ali,James Donny Ali,5129,"",kcvdhvx06@example.com,1
196,Contoso,Robert,NULL,Ashley,Robert Ashley,6195,"",nyhxin.mpkgtfpcv@example.com,0
776,Contoso,Salvador,Marcellus,Price,Salvador Marcellus Price,6775,"",awvysyo.jgdmuq@example.com,0
922,Contoso,Claire,Broderick,Greer,Claire Broderick Greer,6921,"",mzbqimej758@example.com,1
100,Contoso,Nathan,Casey,Yates,Nathan Casey Yates,7099,"",rkguhoun.tfzkdmgad@example.com,NULL
414,Contoso,Jamal,Preston,Larsen,Jamal Preston Larsen,7413,"",eqcw@example.com,0
807,Contoso,Clifford,Coy,Fernandez,Clifford Coy Fernandez,7806,"",lgeett.dzokz@example.com,0
937,Contoso,Heather,NULL,Newton,Heather Newton,7936,"",foqyarwx.emnkoy@example.com,NULL
215,Contoso,Edith,NULL,Mc Dowell,Edith Mc Dowell,8214,"",tihgx.qcewhv@example.com,0
334,Contoso,Heather,NULL,Hutchinson,Heather Hutchinson,8333,"",rjdzrnk0@example.com,1
716,Contoso,Ian,NULL,Aguilar,Ian Aguilar,8715,"",wkklmrd.rkosawtve@example.com,1
917,Contoso,Wayne,NULL,Bauer,Wayne Bauer,8916,"",uxbs.kkwgd@example.com,1
969,Contoso,Latisha,Richie,Vance,Latisha Richie Vance,8968,"",ixqx43@example.com,1
986,Contoso,Cristina,NULL,Montgomery,Cristina Montgomery,8985,"",rgjwhhvc@example.com,0
218,Contoso,Brandy,NULL,York,Brandy York,9217,"",scxr0@example.com,0
461,Contoso,Sandy,Dusty,Jackson,Sandy Dusty Jackson,9460,"",qlehyw@example.com,0
549,Contoso,Christian,NULL,Brown,Christian Brown,9548,"",bhaefz80@example.com,1
571,Contoso,Derek,NULL,Mac Donald,Derek Mac Donald,9570,"",gerwul.wrhhxy@example.com,1
704,Contoso,Aisha,NULL,Murphy,Aisha Murphy,9703,"",wtzgmzsb.fsptbnlc@example.com,0
